,MonitoringDate,MonitoringLocationIdentifier,COD,DIN,DIP,DO,TPH,pH,month,cluster_kmeans_2,cluster_agglomerative_2,cluster_spectral_2,cluster_kmeans_3,cluster_agglomerative_3,cluster_spectral_3,cluster_kmeans_4,cluster_agglomerative_4,cluster_spectral_4
11940,2019-08-01,1479,0.701,0.027,0.007,6.77,0.018,8.13,8,0,0,0,2,0,2,0,0,2
11941,2019-10-01,1479,0.744,0.025,0.005,7.01,0.0,8.15,10,0,0,0,2,0,2,0,3,2
11942,2017-05-01,1480,0.86,0.063,0.002,8.67,0.0,8.14,5,0,0,0,0,2,0,3,2,3
11943,2017-08-01,1480,0.63,0.028,0.01,6.48,0.016,8.15,8,0,0,0,2,0,2,0,3,2
11944,2017-10-01,1480,0.84,0.023,0.003,7.2,0.013,8.11,10,0,0,0,2,0,2,0,3,2
11945,2018-05-01,1480,0.78,0.042,0.0025,8.684999999999999,0.006,8.125,5,0,0,0,0,2,0,3,2,3
11946,2018-08-01,1480,0.747,0.028,0.006,6.65,0.014,8.15,8,0,0,0,2,0,2,0,3,2
11947,2018-11-01,1480,0.6699999999999999,0.07,0.0095,7.525,0.025,8.105,11,0,0,0,2,0,2,0,0,3
11948,2019-05-01,1480,0.78,0.042,0.0025,8.684999999999999,0.006,8.125,5,0,0,0,0,2,0,3,2,3
11949,2019-08-01,1480,0.747,0.028,0.006,6.84,0.012,8.09,8,0,0,0,2,0,2,0,3,2
11950,2019-10-01,1480,0.835,0.061,0.004,7.47,0.009,8.12,10,0,0,0,2,0,2,0,3,3
11951,2020-05-01,1480,0.78,0.042,0.0025,8.684999999999999,0.006,8.125,5,0,0,0,0,2,0,3,2,3
11952,2020-08-01,1480,0.747,0.028,0.006,6.65,0.014,8.15,8,0,0,0,2,0,2,0,3,2
11953,2020-11-01,1480,0.6699999999999999,0.07,0.0095,7.525,0.025,8.105,11,0,0,0,2,0,2,0,0,3
11954,2021-04-01,1480,1.0,0.028499999999999998,0.001,8.620000000000001,0.02,8.14,4,0,0,0,0,2,0,3,2,3
11955,2021-07-01,1480,0.63,0.021,0.002,6.4,0.007,8.15,7,0,0,0,2,0,2,0,3,2
11956,2021-10-01,1480,0.835,0.05,0.004,7.47,0.009,8.11,10,0,0,0,2,0,2,0,3,3
11957,2022-04-01,1480,1.0,0.028499999999999998,0.001,8.620000000000001,0.02,8.14,4,0,0,0,0,2,0,3,2,3
11958,2022-08-01,1480,0.32,0.035,0.002,6.57,0.019,8.22,8,0,0,0,2,0,2,0,3,2
11959,2017-05-01,1481,0.84,0.126,0.002,8.4,0.012,8.12,5,0,0,0,0,2,2,3,2,3
11960,2017-08-01,1481,0.67,0.156,0.002,7.26,0.013,8.09,8,0,0,0,2,0,2,0,3,2
11961,2017-10-01,1481,0.77,0.209,0.009,7.86,0.016,8.09,10,0,0,0,2,0,2,0,0,3
11962,2018-05-01,1481,0.865,0.1195,0.0015,7.93,0.013000000000000001,8.135,5,0,0,0,0,2,2,3,2,3
11963,2018-08-01,1481,0.8,0.094,0.005,7.23,0.012,8.16,8,0,0,0,2,0,2,0,3,2
11964,2018-10-01,1481,0.91,0.188,0.007,8.26,0.034,8.12,10,0,0,0,0,0,2,2,0,3
11965,2019-04-01,1481,1.13,0.087,0.005,9.37,0.023,8.17,4,0,0,0,0,2,0,3,2,3
11966,2019-07-01,1481,0.76,0.053,0.004,7.55,0.032,7.99,7,0,0,0,2,0,2,2,0,3
11967,2019-11-01,1481,0.692,0.069,0.003,7.52,0.013,8.17,11,0,0,0,2,0,2,0,3,2
11968,2017-05-01,1482,1.77,0.086,0.004,8.89,0.011,8.11,5,0,0,0,0,2,0,3,2,3
11969,2017-08-01,1482,0.46,0.201,0.004,7.17,0.009,8.02,8,0,0,0,2,0,2,0,3,2
11970,2017-10-01,1482,0.29,0.163,0.012,7.19,0.007,8.08,10,0,0,0,2,0,2,0,3,2
11971,2018-05-01,1482,0.9585,0.08049999999999999,0.003,9.51,0.0085,8.145,5,0,0,0,0,2,0,3,2,3
11972,2018-08-01,1482,0.51,0.08,0.003,7.03,0.012,8.01,8,0,0,0,2,0,2,0,0,2
11973,2018-10-01,1482,1.16,0.085,0.018,6.99,0.025,8.01,10,0,0,0,2,0,2,2,0,3
11974,2019-05-01,1482,1.117,0.075,0.006,9.09,0.034,8.18,5,0,0,0,0,0,0,3,0,3
11975,2019-07-01,1482,1.24,0.066,0.006,7.05,0.007,8.09,7,0,0,0,2,0,2,0,0,3
11976,2019-10-01,1482,1.07,0.085,0.012,7.61,0.007,8.08,10,0,0,0,2,0,2,0,3,3
11977,2020-05-01,1482,1.9,0.068,0.002,10.12,0.006,8.24,5,0,0,0,0,2,0,3,2,3
11978,2020-07-01,1482,1.27,0.044,0.007,8.57,0.028,7.88,7,0,0,0,0,2,2,2,2,3
11979,2020-10-01,1482,1.07,0.085,0.012,7.61,0.007,8.08,10,0,0,0,2,0,2,0,3,3
11980,2021-05-01,1482,0.9585,0.08049999999999999,0.003,9.51,0.0085,8.145,5,0,0,0,0,2,0,3,2,3
11981,2021-08-01,1482,0.82,0.036,0.007,9.65,0.004,8.1,8,0,0,0,0,2,0,3,2,3
11982,2021-10-01,1482,1.07,0.162,0.016,12.29,0.0,8.17,10,0,0,0,0,2,0,3,2,0
11983,2022-05-01,1482,0.9585,0.08049999999999999,0.003,9.51,0.0085,8.145,5,0,0,0,0,2,0,3,2,3
11984,2022-08-01,1482,1.79,0.134,0.005,9.96,0.0,8.02,8,0,0,0,0,2,0,3,2,3
11985,2017-05-01,1483,1.92,0.077,0.002,8.67,0.015,8.11,5,0,0,0,0,2,0,3,2,3
11986,2017-08-01,1483,0.55,0.077,0.003,7.39,0.009,8.13,8,0,0,0,2,0,2,0,3,2
11987,2017-10-01,1483,0.3,0.225,0.01,7.34,0.012,8.09,10,0,0,0,2,0,2,0,3,2
11988,2018-05-01,1483,0.44,0.077,0.004,9.33,0.015,8.11,5,0,0,0,0,2,0,3,2,3
11989,2018-08-01,1483,0.56,0.094,0.004,7.12,0.011,8.0,8,0,0,0,2,0,2,0,0,2
11990,2018-10-01,1483,1.24,0.082,0.017,6.72,0.022,8.0,10,0,0,0,2,0,2,2,0,3
11991,2019-05-01,1483,0.384,0.044,0.004,9.68,0.017,8.2,5,0,0,0,0,2,0,3,2,3
11992,2019-07-01,1483,0.9,0.039,0.004,7.47,0.012,8.13,7,0,0,0,2,0,2,0,3,3
11993,2019-10-01,1483,0.468,0.068,0.008,7.66,0.016,8.12,10,0,0,0,2,0,2,0,3,2
11994,2017-05-01,1484,0.6,0.057,0.001,8.9,0.021,8.07,5,0,0,0,0,2,0,3,2,3
11995,2017-08-01,1484,0.83,0.034,0.003,7.38,0.012,8.19,8,0,0,0,2,0,2,0,0,3
11996,2017-10-01,1484,0.85,0.146,0.007,7.4,0.009,8.13,10,0,0,0,2,0,2,0,3,3
11997,2018-05-01,1484,0.6,0.057,0.003,9.4,0.021,8.11,5,0,0,0,0,2,0,3,2,3
11998,2018-08-01,1484,0.6,0.051,0.004,6.94,0.017,8.0,8,0,0,0,2,0,2,0,0,2
11999,2018-10-01,1484,0.8,0.157,0.004,7.57,0.017,8.04,10,0,0,0,2,0,2,0,3,3
12000,2019-05-01,1484,0.428,0.047,0.003,9.4,0.022,8.19,5,0,0,0,0,2,0,3,2,3
12001,2019-07-01,1484,1.052,0.055,0.006,7.39,0.0,8.12,7,0,0,0,2,0,2,0,3,3
12002,2019-10-01,1484,0.684,0.062,0.012,7.3,0.009,8.05,10,0,0,0,2,0,2,0,3,2
12003,2017-05-01,1485,1.05,0.05,0.001,9.28,0.023,8.09,5,0,0,0,0,0,0,3,0,3
12004,2017-08-01,1485,0.62,0.021,0.003,7.42,0.026,8.17,8,0,0,0,2,0,2,0,3,2
12005,2017-10-01,1485,0.53,0.143,0.014,7.49,0.018,8.14,10,0,0,0,2,0,2,0,3,2
12006,2018-05-01,1485,0.58,0.05,0.003,9.28,0.016,8.19,5,0,0,0,0,2,0,3,2,3
12007,2018-08-01,1485,0.81,0.068,0.002,7.6,0.017,8.03,8,0,0,0,2,0,2,0,0,3
12008,2018-10-01,1485,0.76,0.106,0.003,8.52,0.019,8.02,10,0,0,0,0,2,2,3,2,3
12009,2019-05-01,1485,0.236,0.045,0.003,9.05,0.021,8.19,5,0,0,0,2,2,0,3,2,3
12010,2019-07-01,1485,0.992,0.039,0.006,7.73,0.015,8.12,7,0,0,0,0,0,2,0,0,3
12011,2019-10-01,1485,0.74,0.106,0.008,8.32,0.011,8.03,10,0,0,0,0,2,2,3,2,3
12012,2020-05-01,1485,0.91,0.079,0.003,9.9,0.0,8.24,5,0,0,0,0,2,0,3,2,3
12013,2020-07-01,1485,1.48,0.242,0.003,8.64,0.005,8.1,7,0,0,0,0,0,0,3,0,3
12014,2020-10-01,1485,0.74,0.106,0.008,8.32,0.011,8.03,10,0,0,0,0,2,2,3,2,3
12015,2021-05-01,1485,0.58,0.05,0.003,9.28,0.016,8.19,5,0,0,0,0,2,0,3,2,3
12016,2021-08-01,1485,0.85,0.009,0.003,8.83,0.006,7.98,8,0,0,0,0,2,0,3,2,3
12017,2021-10-01,1485,0.74,0.118,0.008,8.32,0.0,8.05,10,0,0,0,0,0,2,3,3,3
12018,2022-04-01,1485,0.96,0.269,0.006,11.34,0.006,8.15,4,0,0,0,0,2,0,3,2,0
12019,2022-07-01,1485,0.88,0.092,0.0,8.25,0.008,8.2,7,0,0,0,0,0,2,3,0,3
12020,2017-05-01,1486,0.92,0.065,0.003,8.0,0.027,8.15,5,0,0,0,0,0,2,2,0,3
12021,2017-08-01,1486,0.84,0.241,0.003,7.1,0.026,8.09,8,0,0,0,2,0,2,2,3,3
12022,2017-10-01,1486,1.68,0.327,0.019,7.4,0.017,7.99,10,1,0,0,0,0,2,2,0,3
12023,2018-05-01,1486,1.135,0.065,0.003,8.92,0.024,8.15,5,0,0,0,0,2,0,3,2,3
12024,2018-08-01,1486,1.21,0.098,0.003,7.15,0.026,7.98,8,0,0,0,2,0,2,2,0,3
12025,2018-10-01,1486,0.44,0.102,0.016,7.41,0.018,8.11,10,0,0,0,2,0,2,0,3,2
12026,2019-05-01,1486,1.135,0.171,0.005,8.97,0.024,8.19,5,0,0,0,0,2,0,3,2,3
12027,2019-07-01,1486,1.54,0.104,0.005,7.45,0.011,8.09,7,0,0,0,0,0,2,3,0,3
12028,2019-10-01,1486,0.933,0.091,0.009,7.59,0.012,8.14,10,0,0,0,2,0,2,0,0,3
12029,2017-05-01,1487,1.04,0.072,0.003,8.05,0.03,8.15,5,0,0,0,0,0,2,2,0,3
12030,2017-08-01,1487,0.78,0.072,0.003,7.33,0.028,8.06,8,0,0,0,2,0,2,2,0,3
12031,2017-10-01,1487,1.64,0.294,0.018,7.4,0.02,8.0,10,0,0,0,0,0,2,2,0,3
12032,2018-05-01,1487,1.04,0.072,0.003,8.89,0.03,8.15,5,0,0,0,0,0,0,3,0,3
12033,2018-08-01,1487,1.29,0.065,0.003,7.03,0.017,8.0,8,0,0,0,2,0,2,2,0,3
12034,2018-10-01,1487,0.6,0.104,0.015,7.48,0.016,8.1,10,0,0,0,2,0,2,0,3,2
12035,2019-05-01,1487,1.014,0.108,0.006,8.89,0.035,8.19,5,0,0,0,0,0,0,2,0,3
12036,2019-07-01,1487,1.14,0.128,0.005,7.3,0.018,8.05,7,0,0,0,2,0,2,2,0,3
12037,2019-10-01,1487,0.772,0.071,0.006,7.36,0.017,8.17,10,0,0,0,2,0,2,0,3,3
12038,2017-05-01,1488,0.51,0.118,0.008,8.51,0.004,8.09,5,0,0,0,0,0,2,0,3,3
12039,2017-08-01,1488,1.09,0.208,0.024,6.78,0.019,7.93,8,0,0,0,2,0,2,2,0,3
12040,2017-10-01,1488,1.03,0.265,0.009,7.3,0.009,8.06,10,0,0,0,2,0,2,0,0,3
12041,2018-05-01,1488,0.625,0.1475,0.005,8.19,0.012,8.025,5,0,0,0,2,2,2,0,2,3
12042,2018-08-01,1488,1.03,0.105,0.008,5.63,0.017,7.95,8,0,0,0,2,0,2,0,0,3
12043,2018-10-01,1488,0.95,0.146,0.007,6.8,0.008,8.08,10,0,0,0,2,0,2,0,0,3
12044,2019-06-01,1488,0.748,0.21,0.005,7.3,0.03,8.01,6,0,0,0,2,0,2,2,0,3
12045,2019-08-01,1488,0.44,0.126,0.01,6.3,0.019,7.99,8,0,0,0,2,0,2,0,0,2
12046,2019-10-01,1488,0.584,0.083,0.013,7.36,0.025,8.05,10,0,0,0,2,0,2,0,0,3
12047,2019-05-01,1489,1.02,0.025,0.002,8.93,0.0,7.97,5,0,0,0,0,2,0,3,2,3
12048,2019-08-01,1489,0.94,0.058,0.006,9.17,0.0,8.2,8,0,0,0,0,2,0,3,2,3
12049,2019-10-01,1489,0.68,0.156,0.021,9.55,0.0,8.18,10,0,0,0,0,2,0,3,2,3
12050,2019-05-01,1490,0.65,0.018,0.001,10.06,0.0,7.94,5,0,0,0,0,2,0,3,2,3
12051,2019-08-01,1490,1.155,0.057,0.004,8.48,0.0,8.12,8,0,0,0,0,2,0,3,2,3
12052,2019-10-01,1490,0.88,0.036,0.012,9.95,0.0,8.28,10,0,0,0,0,2,0,3,2,3
12053,2019-05-01,1491,1.14,0.156,0.015,9.53,0.0,7.92,5,0,0,0,0,2,0,3,2,3
12054,2019-08-01,1491,1.04,0.079,0.01,7.65,0.0,7.98,8,0,0,0,2,0,2,0,0,3
12055,2019-10-01,1491,0.67,0.141,0.024,9.08,0.0,8.21,10,0,0,0,0,2,0,3,2,3
12056,2019-05-01,1492,0.99,0.03,0.002,9.58,0.0,7.94,5,0,0,0,0,2,0,3,2,3
12057,2019-08-01,1492,1.32,0.043,0.003,8.7,0.0,8.15,8,0,0,0,0,2,0,3,2,3
12058,2019-10-01,1492,0.48,0.197,0.022,9.55,0.0,8.18,10,0,0,0,0,2,0,3,2,3
12059,2019-05-01,1493,0.795,0.067,0.006,10.09,0.0,7.94,5,0,0,0,0,2,0,3,2,3
12060,2019-08-01,1493,0.725,0.068,0.005,7.91,0.0,8.01,8,0,0,0,2,0,2,0,0,3
12061,2019-10-01,1493,0.73,0.205,0.021,9.38,0.0,8.2,10,0,0,0,0,2,0,3,2,3
12062,2020-05-01,1493,1.015,0.10350000000000001,0.007,10.02,0.001,8.065,5,0,0,0,0,2,0,3,2,3
12063,2020-08-01,1493,1.32,0.147,0.012,7.5,0.002,8.07,8,0,0,0,0,0,2,3,0,3
12064,2020-10-01,1493,1.2,0.173,0.017,8.85,0.003,8.16,10,0,0,0,0,2,0,3,2,3
12065,2021-05-01,1493,1.015,0.10350000000000001,0.007,10.02,0.001,8.065,5,0,0,0,0,2,0,3,2,3
12066,2021-08-01,1493,1.19,0.0815,0.006500000000000001,7.965,0.002,8.075,8,0,0,0,0,0,2,3,0,3
12067,2021-11-01,1493,1.15,0.272,0.02,9.9,0.003,8.02,11,0,0,0,0,2,0,3,2,3
12068,2022-05-01,1493,1.015,0.10350000000000001,0.007,10.02,0.001,8.065,5,0,0,0,0,2,0,3,2,3
12069,2022-08-01,1493,1.2,0.095,0.008,8.02,0.003,8.08,8,0,0,0,0,0,2,3,0,3
12070,2019-05-01,1494,0.91,0.032,0.004,9.15,0.0,7.92,5,0,0,0,0,2,0,3,2,3
12071,2019-07-01,1494,1.02,0.067,0.005,6.95,0.0,7.84,7,0,0,0,2,0,2,0,0,3
12072,2019-10-01,1494,1.04,0.155,0.02,9.32,0.0,8.09,10,0,0,0,0,2,0,3,2,3
12073,2020-05-01,1494,1.21,0.038,0.003,9.23,0.003,7.945,5,0,0,0,0,2,0,3,2,3
12074,2020-08-01,1494,1.18,0.027,0.006,6.78,0.027,7.97,8,0,0,0,2,0,2,2,0,3
12075,2020-11-01,1494,1.27,0.189,0.0095,9.28,0.0135,8.135,11,0,0,0,0,2,0,3,2,3
12076,2021-05-01,1494,1.25,0.043,0.002,9.79,0.003,7.97,5,0,0,0,0,2,0,3,2,3
12077,2021-07-01,1494,1.68,0.103,0.005,8.92,0.0,8.13,7,0,0,0,0,2,0,3,2,3
12078,2021-11-01,1494,1.27,0.189,0.0095,9.28,0.0135,8.135,11,0,0,0,0,2,0,3,2,3
12079,2022-05-01,1494,1.27,0.196,0.001,9.31,0.003,7.91,5,0,0,0,0,2,0,3,2,3
12080,2022-07-01,1494,1.36,0.159,0.001,8.32,0.012,8.07,7,0,0,0,0,0,2,3,0,3
12081,2019-05-01,1495,0.79,0.052,0.004,9.14,0.0,7.85,5,0,0,0,0,2,0,3,2,3
12082,2019-07-01,1495,1.13,0.116,0.007,8.88,0.0,7.95,7,0,0,0,0,2,0,3,2,3
12083,2019-10-01,1495,0.96,0.101,0.017,9.74,0.0,8.12,10,0,0,0,0,2,0,3,2,3
12084,2019-05-01,1496,0.95,0.027,0.001,9.54,0.0,7.9,5,0,0,0,0,2,0,3,2,3
12085,2019-07-01,1496,1.51,0.052,0.002,8.81,0.0,8.05,7,0,0,0,0,2,0,3,2,3
12086,2019-10-01,1496,0.915,0.059,0.019,9.24,0.0,8.24,10,0,0,0,0,2,0,3,2,3
12087,2019-05-01,1497,1.11,0.027,0.0,9.02,0.0,7.92,5,0,0,0,0,2,0,3,2,3
12088,2019-07-01,1497,1.02,0.077,0.002,8.36,0.0,7.95,7,0,0,0,0,2,2,3,2,3
12089,2019-10-01,1497,0.92,0.075,0.02,9.5,0.001,8.19,10,0,0,0,0,2,0,3,2,3
12090,2019-05-01,1498,1.02,0.024,0.0,8.99,0.0,7.92,5,0,0,0,0,2,0,3,2,3
12091,2019-07-01,1498,1.2,0.065,0.002,8.13,0.0,7.92,7,0,0,0,0,2,2,3,2,3
12092,2019-10-01,1498,0.92,0.061,0.011,9.9,0.0,8.18,10,0,0,0,0,2,0,3,2,3
12093,2019-05-01,1499,1.44,0.014,0.0,9.11,0.0,8.08,5,0,0,0,0,2,0,3,2,3
12094,2019-08-01,1499,1.1,0.099,0.001,8.88,0.0,8.37,8,0,0,0,0,2,0,3,2,3
12095,2019-10-01,1499,0.9,0.155,0.014,9.88,0.0,8.28,10,0,0,0,0,2,0,3,2,3
12096,2019-05-01,1500,1.52,0.02,0.0,8.33,0.0,8.08,5,0,0,0,0,0,0,3,0,3
12097,2019-08-01,1500,1.52,0.106,0.0,9.0,0.0,8.38,8,0,0,0,0,2,0,3,2,3
12098,2019-10-01,1500,0.83,0.239,0.009,9.73,0.0,8.28,10,0,0,0,0,2,0,3,2,3
12099,2019-05-01,1501,1.3,0.05,0.0,8.77,0.0,7.96,5,0,0,0,0,2,0,3,2,3
12100,2019-08-01,1501,1.28,0.172,0.003,8.81,0.0,8.21,8,0,0,0,0,2,0,3,2,3
12101,2019-10-01,1501,0.9,0.268,0.011,9.92,0.0,8.27,10,0,0,0,0,2,0,3,2,3
12102,2020-05-01,1501,1.195,0.157,0.0015,9.235,0.0035,8.035,5,0,0,0,0,2,0,3,2,3
12103,2020-08-01,1501,1.31,0.275,0.005,7.54,0.002,8.17,8,0,0,0,0,2,2,3,2,3
12104,2020-10-01,1501,1.31,0.113,0.003,9.24,0.002,8.01,10,0,0,0,0,2,0,3,2,3
12105,2021-05-01,1501,1.35,0.106,0.003,9.65,0.005,8.17,5,0,0,0,0,2,0,3,2,3
12106,2021-07-01,1501,1.08,0.22,0.001,7.53,0.044,7.96,7,0,0,0,2,0,2,2,0,3
12107,2021-11-01,1501,2.32,0.493,0.004,10.95,0.014,8.29,11,0,0,0,0,2,0,3,2,3
12108,2022-05-01,1501,1.09,0.439,0.006,9.07,0.007,8.0,5,0,0,0,0,2,0,3,2,3
12109,2022-07-01,1501,1.34,0.28,0.005,7.55,0.004,8.1,7,0,0,0,0,0,2,3,0,3
12110,2020-05-01,1502,0.88,0.083,0.007,8.37,0.034,8.14,5,0,0,0,0,0,2,2,0,3
12111,2020-08-01,1502,1.31,0.139,0.009,7.65,0.004,8.03,8,0,0,0,0,0,2,3,0,3
12112,2020-11-01,1502,1.225,0.2135,0.022,8.915,0.0015,8.115,11,0,0,0,0,2,0,3,2,3
12113,2021-05-01,1502,1.23,0.088,0.007,9.89,0.003,8.12,5,0,0,0,0,2,0,3,2,3
12114,2021-08-01,1502,1.31,0.139,0.009,7.65,0.004,8.03,8,0,0,0,0,0,2,3,0,3
12115,2021-11-01,1502,1.225,0.2135,0.022,8.915,0.0015,8.115,11,0,0,0,0,2,0,3,2,3
12116,2022-05-01,1502,1.23,0.088,0.007,9.89,0.003,8.12,5,0,0,0,0,2,0,3,2,3
12117,2022-08-01,1502,1.12,0.216,0.009,7.65,0.004,8.03,8,0,0,0,0,0,2,3,0,3
12118,2020-05-01,1503,0.85,0.026,0.006,9.41,0.01,8.21,5,0,0,0,0,2,0,3,2,3
12119,2020-08-01,1503,1.07,0.066,0.005,7.38,0.003,8.07,8,0,0,0,2,0,2,0,3,3
12120,2020-11-01,1503,1.185,0.1155,0.013500000000000002,8.74,0.005,8.135,11,0,0,0,0,2,0,3,2,3
12121,2021-05-01,1503,1.16,0.026,0.006,10.8,0.003,8.14,5,0,0,0,0,2,0,3,2,0
12122,2021-08-01,1503,1.07,0.066,0.005,7.38,0.003,8.07,8,0,0,0,2,0,2,0,3,3
12123,2021-11-01,1503,1.185,0.1155,0.013500000000000002,8.74,0.005,8.135,11,0,0,0,0,2,0,3,2,3
12124,2022-05-01,1503,1.16,0.026,0.006,10.8,0.003,8.14,5,0,0,0,0,2,0,3,2,0
12125,2022-08-01,1503,1.07,0.146,0.005,7.38,0.003,8.03,8,0,0,0,2,0,2,0,0,3
12126,2020-05-01,1504,1.02,0.194,0.016,8.06,0.005,8.11,5,0,0,0,0,2,2,3,2,3
12127,2020-08-01,1504,1.28,0.104,0.011,7.66,0.003,8.05,8,0,0,0,0,0,2,3,0,3
12128,2020-11-01,1504,1.24,0.21400000000000002,0.0185,9.27,0.0045,8.125,11,0,0,0,0,2,0,3,2,3
12129,2021-05-01,1504,1.24,0.194,0.008,9.62,0.003,8.12,5,0,0,0,0,2,0,3,2,3
12130,2021-08-01,1504,1.28,0.104,0.011,7.66,0.003,8.05,8,0,0,0,0,0,2,3,0,3
12131,2021-11-01,1504,1.24,0.21400000000000002,0.0185,9.27,0.0045,8.125,11,0,0,0,0,2,0,3,2,3
12132,2022-05-01,1504,1.24,0.194,0.008,9.62,0.003,8.12,5,0,0,0,0,2,0,3,2,3
12133,2022-08-01,1504,1.19,0.297,0.011,7.66,0.003,8.05,8,0,0,0,0,0,2,3,0,3
12134,2020-05-01,1505,1.1,0.1,0.002,9.69,0.003,8.02,5,0,0,0,0,2,0,3,2,3
12135,2020-08-01,1505,1.22,0.21,0.021,7.55,0.0,8.04,8,0,0,0,0,0,2,3,0,3
12136,2020-10-01,1505,1.25,0.197,0.02,9.69,0.002,8.16,10,0,0,0,0,2,0,3,2,3
12137,2021-05-01,1505,1.18,0.089,0.005,9.69,0.003,8.12,5,0,0,0,0,2,0,3,2,3
12138,2021-08-01,1505,1.22,0.21,0.011,8.53,0.002,8.13,8,0,0,0,0,2,0,3,2,3
12139,2021-11-01,1505,1.12,0.257,0.021,10.3,0.0,8.07,11,0,0,0,0,2,0,3,2,3
12140,2022-05-01,1505,1.18,0.089,0.005,9.69,0.003,8.12,5,0,0,0,0,2,0,3,2,3
12141,2022-08-01,1505,1.21,0.21,0.006,8.53,0.003,8.16,8,0,0,0,0,2,0,3,2,3
12142,2020-05-01,1506,0.84,0.055,0.003,9.07,0.0,8.03,5,0,0,0,0,2,0,3,2,3
12143,2020-08-01,1506,1.44,0.115,0.013,7.55,0.001,8.07,8,0,0,0,0,0,2,3,0,3
12144,2020-10-01,1506,1.21,0.106,0.008,8.99,0.004,8.15,10,0,0,0,0,2,0,3,2,3
12145,2021-05-01,1506,1.25,0.055,0.005,10.8,0.0,8.06,5,0,0,0,0,2,0,3,2,0
12146,2021-08-01,1506,1.41,0.115,0.004,7.68,0.002,8.07,8,0,0,0,0,0,2,3,0,3
12147,2021-11-01,1506,1.13,0.242,0.018,9.85,0.003,8.07,11,0,0,0,0,2,0,3,2,3
12148,2022-05-01,1506,1.25,0.055,0.005,10.8,0.0,8.06,5,0,0,0,0,2,0,3,2,0
12149,2022-08-01,1506,1.12,0.181,0.004,7.68,0.004,8.01,8,0,0,0,0,0,2,3,0,3
12150,2020-05-01,1507,0.84,0.194,0.011,9.55,0.004,8.0,5,0,0,0,0,2,0,3,2,3
12151,2020-08-01,1507,1.38,0.107,0.007,7.66,0.003,8.1,8,0,0,0,0,0,2,3,0,3
12152,2020-10-01,1507,1.15,0.124,0.012,8.88,0.004,8.17,10,0,0,0,0,2,0,3,2,3
12153,2021-05-01,1507,1.08,0.161,0.01,9.74,0.004,8.09,5,0,0,0,0,2,0,3,2,3
12154,2021-08-01,1507,1.24,0.082,0.004,8.03,0.002,8.1,8,0,0,0,0,0,2,3,0,3
12155,2021-11-01,1507,1.08,0.189,0.018,10.03,0.003,8.03,11,0,0,0,0,2,0,3,2,3
12156,2022-05-01,1507,1.08,0.161,0.01,9.74,0.004,8.09,5,0,0,0,0,2,0,3,2,3
12157,2022-08-01,1507,1.13,0.054,0.004,8.03,0.002,8.12,8,0,0,0,0,0,0,3,0,3
12158,2020-05-01,1508,1.06,0.208,0.005,9.67,0.001,8.04,5,0,0,0,0,2,0,3,2,3
12159,2020-08-01,1508,2.92,0.294,0.012,8.92,0.003,8.25,8,0,0,0,0,0,0,3,0,3
12160,2020-10-01,1508,1.84,0.029,0.007,10.13,0.003,8.45,10,0,0,0,0,2,0,3,2,3
12161,2021-05-01,1508,1.1,0.208,0.01,9.62,0.001,8.11,5,0,0,0,0,2,0,3,2,3
12162,2021-08-01,1508,1.19,0.294,0.012,7.94,0.003,8.1,8,0,0,0,0,0,2,3,0,3
12163,2021-11-01,1508,1.24,0.293,0.025,9.84,0.0,8.0,11,0,0,0,0,2,0,3,2,3
12164,2022-05-01,1508,1.1,0.208,0.01,9.62,0.001,8.11,5,0,0,0,0,2,0,3,2,3
12165,2022-08-01,1508,1.19,0.294,0.018,7.2,0.003,8.04,8,0,0,0,2,0,2,0,0,3
12166,2020-05-01,1509,0.84,0.116,0.01,9.87,0.004,7.96,5,0,0,0,0,2,0,3,2,3
12167,2020-08-01,1509,1.38,0.249,0.012,7.75,0.002,8.06,8,0,0,0,0,0,2,3,0,3
12168,2020-10-01,1509,1.4,0.162,0.013,8.95,0.004,8.07,10,0,0,0,0,2,0,3,2,3
12169,2021-05-01,1509,0.92,0.076,0.007,9.87,0.003,8.13,5,0,0,0,0,2,0,3,2,3
12170,2021-08-01,1509,1.22,0.237,0.006,7.75,0.002,8.08,8,0,0,0,0,0,2,3,0,3
12171,2021-11-01,1509,1.27,0.247,0.012,10.9,0.0,8.22,11,0,0,0,0,2,0,3,2,3
12172,2022-05-01,1509,0.92,0.076,0.007,9.87,0.003,8.13,5,0,0,0,0,2,0,3,2,3
12173,2022-08-01,1509,1.2,0.237,0.006,7.75,0.003,8.08,8,0,0,0,0,0,2,3,0,3
12174,2020-05-01,1510,0.9,0.204,0.008,9.43,0.003,8.03,5,0,0,0,0,2,0,3,2,3
12175,2020-08-01,1510,1.43,0.228,0.013,7.56,0.003,8.17,8,0,0,0,0,2,2,3,2,3
12176,2020-10-01,1510,1.23,0.206,0.019,9.01,0.003,8.24,10,0,0,0,0,2,0,3,2,3
12177,2021-05-01,1510,1.2,0.204,0.008,9.63,0.003,8.16,5,0,0,0,0,2,0,3,2,3
12178,2021-08-01,1510,1.33,0.213,0.006,7.9,0.003,8.14,8,0,0,0,0,2,2,3,2,3
12179,2021-11-01,1510,1.24,0.261,0.023,10.25,0.0,8.04,11,0,0,0,0,2,0,3,2,3
