MonitoringLocationIdentifier,LongitudeMeasure_WGS84,LatitudeMeasure_WGS84,MonitoringDate,IndicatorsName,Value,Unit,SourceProvider
280,94.73572697,29.82729265,5/4/2009,NO3N,0.014007,mg/l,Global River Water Quality Archive (GRQA)
277,94.6068,29.6017,5/4/2009,NO3N,0.0070035,mg/l,Global River Water Quality Archive (GRQA)
273,94.39901379,29.47255975,5/4/2009,NO3N,0.042021,mg/l,Global River Water Quality Archive (GRQA)
276,94.49432758,29.42732298,5/4/2009,NO3N,0.042021,mg/l,Global River Water Quality Archive (GRQA)
286,94.93978002,29.601956,5/4/2009,NO3N,0.0070035,mg/l,Global River Water Quality Archive (GRQA)
282,94.82716323,29.46069081,5/4/2009,NO3N,0.028014,mg/l,Global River Water Quality Archive (GRQA)
271,94.25641853,29.24375926,5/4/2009,NO3N,0.112056,mg/l,Global River Water Quality Archive (GRQA)
243,92.42739193,29.91965168,5/4/2009,NO3N,0.14007,mg/l,Global River Water Quality Archive (GRQA)
265,93.86877531,29.11704691,5/4/2009,NO3N,0.028014,mg/l,Global River Water Quality Archive (GRQA)
263,93.73620493,29.12325061,5/4/2009,NO3N,0.014007,mg/l,Global River Water Quality Archive (GRQA)
257,93.30689876,28.99786048,5/4/2009,NO3N,0.294147,mg/l,Global River Water Quality Archive (GRQA)
255,93.23475679,28.99803951,5/4/2009,NO3N,0.0070035,mg/l,Global River Water Quality Archive (GRQA)
